date, pm25, pm10, o3, no2, so2, co
2023/4/30, 47, 43, 49, 8, 1, 3
2023/5/1, 52, 29, 55, 17, 1, 3
2023/5/2, 52, 34, 73, 16, 1, 3
2023/5/3, 60, 37, 54, 11, 1, 3
2023/5/4, 68, 9, 33, 6, 1, 4
2023/5/5, 21, 9, 39, 4, , 3
2023/5/6, 21, 32, 32, 8, , 3
2023/5/7, 85, 31, 48, 17, 2, 3
2023/5/8, 73, 45, 97, 20, 2, 4
2023/5/9, 88, 50, 86, 25, 1, 5
2023/5/10, 96, 45, 97, 29, 2, 5
2023/5/11, 82, 47, 75, 28, 2, 5
2023/5/12, 89, 37, 75, 14, 1, 4
2023/5/13, 67, 21, 68, 11, 2, 3
2023/5/14, 53, 33, 93, 16, 1, 5
2023/5/15, 68, 46, 89, 19, 1, 5
2023/5/16, 93, 35, 40, 4, 1, 3
2023/5/17, 54, 27, 40, 12, 1, 4
2023/5/18, 59, 20, 49, 11, , 3
2023/5/19, 53, 24, 65, 9, 1, 4
2023/5/20, 55, 56, 51, 4, 1, 3
2023/5/21, 68, 77, 24, 12, 1, 5
2023/5/22, 86, 50, 51, 19, 1, 4
2023/5/23, 75, 39, 66, 20, 2, 5
2023/5/24, 67, 33, 78, 12, 1, 4
2023/5/25, 57, 30, 71, 12, 1, 3
2023/5/26, 57, 25, 21, 15, 1, 5
2023/5/27, 57, 10, 22, 7, , 4
2023/5/28, 26, 11, 24, 10, , 4
2023/5/29, 22, 26, 36, 14, 1, 5
2023/5/30, 52, 22, 67, 11, 1, 3
2023/5/31, 39, 35, 71, 16, 2, 4
2023/6/1, 70, 29, 50, 11, 1, 4
2023/6/2, 62, 27, 67, 11, 2, 4
2023/6/3, 48, 34, 76, 6, 2, 4
2023/6/4, 59, 26, 62, 10, 2, 4
2023/6/5, 56, 16, 67, 4, 1, 
2023/6/6, 45, 32, 56, 10, 1, 4
2023/6/7, 64, 19, 39, 9, 1, 4
2023/6/8, 46, 22, 78, 13, 1, 4
2023/6/9, 50, 30, 91, 11, 1, 4
2023/6/10, 64, 18, 60, 6, 1, 4
2023/6/11, 48, 28, 87, 15, 1, 4
2023/6/12, 65, 29, 77, 14, 1, 4
2023/6/13, 61, 29, 83, 15, 1, 4
2023/6/14, 67, 28, 74, 16, 1, 4
2023/6/15, 68, 23, 84, 16, 1, 4
2023/6/16, 60, 25, 95, 19, 1, 4
2023/6/17, 55, 24, 94, 11, 1, 4
2023/6/18, 63, 38, 111, 16, 2, 5
2023/6/19, 83, 29, 43, 15, 1, 3
2023/6/20, 55, 11, 21, 11, 1, 4
2023/6/21, 22, 18, 42, 8, , 3
2023/6/22, 35, 29, 87, 11, 1, 5
2023/6/23, 68, 36, 97, 12, 1, 5
2023/6/24, 78, 29, 64, 10, 1, 4
2023/6/25, 71, 15, 33, 10, 1, 3
2023/6/26, 34, 14, 65, 8, 1, 3
2023/6/27, 40, 21, 52, 9, 1, 4
2023/6/28, 50, 23, 48, 10, 1, 5
2023/6/29, 54, 24, 47, 11, , 5
2023/6/30, 58, 28, 114, 12, 1, 5
2023/1/2, 50, 25, 16, 30, 2, 6
2023/1/3, 60, 31, 15, 39, 2, 6
2023/1/4, 74, 43, 5, 49, 3, 7
2023/1/5, 107, 64, 22, 45, 3, 7
2023/1/6, 142, 91, 30, 30, 2, 9
2023/1/7, 175, 80, 20, 32, 1, 7
2023/1/8, 143, 68, 25, 29, 2, 5
2023/1/9, 113, 54, 13, 36, , 7
2023/1/10, 103, 63, 11, 53, 3, 10
2023/1/11, 151, 46, 13, 47, 2, 8
2023/1/12, 132, 21, 11, 28, 1, 6
2023/1/13, 64, 9, 20, 23, 1, 6
2023/1/14, 32, 12, 19, 11, , 5
2023/1/15, 41, 20, 22, 18, 2, 4
2023/1/16, 57, 27, 11, 28, 1, 5
2023/1/17, 58, 45, 18, 32, 2, 5
2023/1/18, 77, 49, 28, 31, 2, 5
2023/1/19, 77, 51, 27, 12, 1, 3
2023/1/20, 64, 19, 22, 19, 1, 3
2023/1/21, 41, 24, 19, 19, 1, 4
2023/1/22, 56, 46, 30, 18, 2, 5
2023/1/23, 89, 23, 28, 5, , 3
2023/1/24, 48, 20, 22, 22, 2, 3
2023/1/25, 41, 27, 7, 33, 1, 4
2023/1/26, 71, 33, 27, 20, 3, 4
2023/1/27, 68, 33, 24, 14, 2, 3
2023/1/28, 46, 37, 28, 15, 2, 4
2023/1/29, 55, 38, 26, 19, 2, 4
2023/1/30, 54, 35, 26, 29, 3, 4
2023/1/31, 57, 56, 35, 18, 1, 5
2023/2/1, 104, 40, 21, 21, 1, 3
2023/2/2, 60, 36, 18, 25, 1, 4
2023/2/3, 67, 39, 30, 29, 2, 5
2023/2/4, 85, 59, 40, 29, 2, 6
2023/2/5, 144, 63, 33, 36, 2, 7
2023/2/6, 153, 66, 15, 47, 1, 7
2023/2/7, 154, 65, 25, 37, 1, 8
2023/2/8, 139, 38, 31, 28, 1, 4
