date, pm25, pm10, o3, no2, so2, co
2023/1/13, 89, 17, 21, 8, 2, 7
2023/1/14, 56, 35, 22, 7, 3, 6
2023/1/15, 73, 51, 27, 10, 5, 7
2023/1/16, 86, 57, 31, 13, 4, 10
2023/1/17, 115, 76, 33, 13, 6, 10
2023/1/18, 134, 81, 39, 18, 6, 9
2023/1/19, 131, 94, 34, 11, 6, 9
2023/1/20, 136, 67, 40, 6, 4, 6
2023/1/21, 84, 37, 22, 5, 3, 8
2023/1/22, 103, 33, 29, 3, 3, 9
2023/1/23, 86, 47, 27, 2, 3, 8
2023/1/24, 92, 29, 33, 5, 3, 7
2023/1/25, 52, 53, 33, 10, 4, 9
2023/1/26, 119, 63, 23, 8, 5, 10
2023/1/27, 103, 62, , 14, 5, 11
2023/1/28, 105, 59, , 20, 4, 8
2023/1/29, 106, 63, , 24, 5, 7
2023/1/30, 123, 59, , 28, 4, 7
2023/1/31, 119, 71, , 28, 5, 9
2023/2/1, 128, 45, , 12, 4, 7
2023/2/2, 61, 61, , 12, 3, 7
2023/2/3, 76, 47, , 18, 4, 6
2023/2/4, 87, 50, , 16, 3, 4
2023/2/5, 100, 35, , 20, 2, 7
2023/2/6, 96, 37, 27, 15, 2, 8
2023/2/7, 88, 57, 30, 14, 2, 6
2023/2/8, 118, 31, 29, 16, 1, 7
2023/2/9, 74, 36, 25, 14, 1, 7
2023/2/10, 86, 23, 27, 13, 1, 5
2023/2/11, 68, 24, 22, 17, 1, 8
2023/2/12, 70, 34, 35, 8, 2, 7
2023/2/13, 84, 38, 29, 8, 3, 6
2023/2/14, 71, 48, 34, 13, 4, 7
2023/2/15, 86, 52, 34, 20, 3, 7
2023/2/16, 94, 58, 27, 25, 3, 5
2023/2/17, 113, 77, , 38, 5, 9
2023/2/18, 143, 78, , 17, 4, 9
2023/2/19, 154, 67, , 20, 4, 8
2023/2/20, 138, 40, 29, 9, 3, 4
2023/2/21, 63, 42, 21, 16, 3, 4
2023/2/22, 67, 37, 17, 19, 3, 6
2023/2/23, 80, 52, 30, 20, 3, 10
2023/2/24, 122, 54, 34, 11, 3, 7
2023/2/25, 98, 41, 35, 18, 4, 8
2023/2/26, 74, 51, 17, 18, 4, 6
2023/2/27, 94, 54, , 27, 3, 7
2023/2/28, 110, 75, , 24, 6, 10
2023/3/1, 150, 72, , 19, 6, 11
2023/3/2, 128, 48, , 27, 4, 7
2023/3/3, 72, 66, , 31, 4, 7
2023/3/4, 118, 72, , 25, 5, 7
2023/3/5, 132, 70, , 33, 5, 8
2023/3/6, 122, 77, , 36, 5, 8
2023/3/7, 142, 75, , 34, 5, 8
2023/3/8, 136, 69, , 23, 5, 9
2023/3/9, 137, 75, , 30, 5, 8
2023/3/10, 134, 60, , 24, 4, 7
2023/3/11, 104, 75, , 8, 3, 7
2023/3/12, 94, 61, , 12, 4, 7
2023/3/13, 75, 59, , 19, 4, 7
2023/3/14, 82, 84, , 21, 5, 9
