date, pm25, pm10, o3, no2, so2, co
2023/1/6, 266, 94, , 34, 5, 8
2023/1/7, 140, 88, , 30, 8, 8
2023/1/8, 135, 56, , 19, 6, 7
2023/1/9, 86, 39, , 22, 4, 4
2023/1/10, 73, 80, , 34, 6, 8
2023/1/11, 158, 98, , 37, 4, 13
2023/1/12, 177, 66, , 16, , 9
2023/1/13, 144, 10, , 4, , 1
2023/1/14, 20, 26, , 7, , 2
2023/1/15, 42, 42, , 14, 1, 4
2023/1/16, 71, 76, , 16, 1, 6
2023/1/17, 107, 95, , 17, 1, 5
2023/1/18, 126, 85, , 13, 1, 6
2023/1/19, 111, 38, , 3, , 2
2023/1/20, 41, 92, , 11, 9, 6
2023/1/21, 144, 174, , 14, 11, 10
2023/1/22, 260, 51, , 3, 1, 6
2023/1/23, 100, 37, , 2, , 3
2023/1/24, 36, 53, , 6, 1, 3
2023/1/25, 91, 58, , 7, 1, 2
2023/1/26, 97, 19, , 4, , 1
2023/1/27, 41, 54, , 10, 1, 2
2023/1/28, 79, 62, , 13, 1, 3
2023/1/29, 90, 78, , 24, 5, 5
2023/1/30, 144, 89, , 30, 3, 8
2023/1/31, 156, 42, , 5, , 1
2023/2/1, 35, 29, , 13, 1, 2
2023/2/2, 61, 63, , 25, 5, 5
2023/2/3, 136, 62, , 27, 2, 5
2023/2/4, 133, 158, , 27, 10, 7
2023/2/5, 217, 141, , 24, 4, 8
2023/2/6, 196, 49, , 19, 2, 5
2023/2/7, 98, 50, , 22, 2, 6
2023/2/8, 110, 49, , 21, 9, 4
2023/2/9, 105, 85, , 18, , 7
2023/2/10, 175, 100, , 23, 2, 9
2023/2/11, 188, 82, , 17, 2, 7
2023/2/12, 158, 14, , 7, , 2
2023/2/13, 41, 23, , 11, 2, 4
2023/2/14, 45, 35, , 12, 1, 3
2023/2/15, 65, 77, , 25, 4, 7
2023/2/16, 142, 106, , 31, 3, 9
2023/2/17, 188, 97, , 33, 3, 9
2023/2/18, 171, 23, , 10, , 3
2023/2/19, 38, 35, , 12, 1, 3
2023/2/20, 42, 38, , 16, 2, 4
2023/2/21, 68, 70, , 21, 4, 7
2023/2/22, 143, 84, , 18, 3, 8
2023/2/23, 167, 48, , 17, 3, 8
2023/2/24, 90, 24, , 11, 1, 4
2023/2/25, 45, 77, , 26, 3, 7
2023/2/26, 154, 78, , 19, 4, 7
2023/2/27, 158, 64, , 15, 3, 6
2023/2/28, 124, 43, , 18, 1, 5
2023/3/1, 68, 59, , 21, 2, 5
2023/3/2, 89, 97, , 25, 3, 6
2023/3/3, 164, 120, , 37, 4, 12
2023/3/4, 186, 110, , 25, 2, 13
2023/3/5, 188, 114, , 32, 4, 12
2023/3/6, 192, 135, , 39, 5, 12
2023/3/7, 210, 83, , 17, 4, 9
2023/3/8, 121, 92, , 27, 3, 7
2023/3/9, 138, 214, , 29, 2, 6
2023/3/10, 162, 181, , 11, 2, 6
2023/3/11, 75, 55, , 5, 1, 3
2023/3/12, 38, 90, , 12, 2, 4
2023/3/13, 90, 143, , 13, 1, 4
2023/3/14, 114, 124, , 5, , 2
2023/3/15, 75, 45, , 14, 2, 4
2023/3/16, 52, 69, , 21, 3, 4
2023/3/17, 117, 48, , 18, 2, 3
2023/3/18, 90, 86, , 26, 2, 6
2023/3/19, 165, 83, , 16, 2, 5
2023/3/20, 167, 88, , 15, 3, 6
2023/3/21, 171, 483, , 9, 1, 5
2023/3/22, 223, 121, , 8, , 2
2023/3/23, 122, 72, , 13, 2, 1
2023/3/24, 79, 63, , 18, 2, 3
2023/3/25, 88, 80, , 19, 2, 4
2023/3/26, 138, 52, , 13, 2, 2
2023/3/27, 87, 79, , 17, 4, 4
2023/3/28, 128, 95, , 12, 3, 4
