date, pm25, pm10, o3, no2, so2, co
2024/3/23, 167, 46, , 9, 2, 3
2024/3/24, 120, 28, , 7, 2, 4
2024/3/25, 83, 29, , 9, 2, 2
2024/3/26, 86, 63, , 23, 2, 5
2024/3/27, 153, 27, , 15, 1, 4
2024/3/28, 144, 41, , 9, 2, 4
2024/3/29, 84, 61, , 17, 4, 5
2024/3/30, 99, 101, , 18, 7, 5
2024/3/31, 132, 77, , 22, 3, 7
2023/10/1, 65, 30, , 9, 1, 3
2023/10/2, 50, 23, , 8, 1, 3
2023/10/3, 61, 29, , 7, 2, 3
2023/10/4, 73, 39, , 5, 1, 3
2023/10/5, 72, 35, , 8, 3, 2
2023/10/6, 57, 17, , 6, , 2
2023/10/7, 50, 23, , 8, 1, 2
2023/10/8, 64, 45, , 17, 2, 3
2023/10/9, 102, 55, , 26, 5, 5
2023/10/10, 146, 35, , 13, 3, 3
2023/10/11, 92, 31, , 14, 3, 4
2023/10/12, 84, 32, , 14, 3, 3
2023/10/13, 75, 55, , 15, 3, 5
2023/10/14, 111, 64, , 16, 3, 6
2023/10/15, 139, 75, , 25, 5, 6
2023/10/16, 156, 74, , 17, 4, 6
2023/10/17, 166, 69, , 15, 3, 6
2023/10/18, 157, 58, , 12, 3, 5
2023/10/19, 147, 20, , 7, 1, 2
2023/10/20, 60, 45, , 19, 3, 3
2023/10/21, 76, 60, , 22, 4, 5
2023/10/22, 127, 53, , 20, 3, 5
2023/10/23, 122, 59, , 27, 3, 5
2023/10/24, 133, 65, , 23, 4, 8
2023/10/25, 151, 69, , 28, 4, 10
2023/10/26, 158, 56, , 17, 2, 5
2023/10/27, 132, 44, , 21, 3, 4
2023/10/28, 64, 49, , 23, 4, 4
2023/10/29, 107, 60, , 20, 4, 5
2023/10/30, 135, 66, , 21, 3, 5
2023/10/31, 141, 58, , 14, 4, 5
2023/11/1, 114, 55, , 16, 3, 5
2023/11/2, 118, 66, , 20, 4, 7
2023/11/3, 155, 23, , 14, 1, 8
2023/11/4, 149, 36, , 14, 2, 5
2023/11/5, 88, 37, , 9, 2, 3
2023/11/6, 56, 60, , 21, 4, 4
2023/11/7, 99, 68, , 25, 4, 6
2023/11/8, 136, 72, , 35, 5, 9
2023/11/9, 166, , , , , 
2023/11/13, 84, 65, , 28, 4, 6
2023/11/14, 146, 81, , 31, 6, 7
