date, pm25, pm10, o3, no2, so2, co
2023/7/11, 59, 36, 58, 7, 2, 4
2023/7/12, 78, 32, 51, 5, 2, 4
2023/7/13, 64, 24, 47, 4, 2, 3
2023/7/14, 52, 18, 34, 4, 2, 3
2023/7/15, 43, 14, 23, 3, 1, 3
2023/7/16, 32, 18, 27, 7, 2, 3
2023/7/17, 37, 36, 78, 11, 2, 4
2023/7/18, 62, 41, 74, 13, 2, 6
2023/7/19, 73, 28, 20, 15, 2, 4
2023/7/20, 66, 22, 39, 14, 3, 4
2023/7/21, 61, 24, 32, 4, 1, 5
2023/7/22, 60, 26, 28, 8, 2, 4
2023/7/23, 56, 34, 22, 11, 2, 4
2023/7/24, 63, 15, 20, 4, 2, 3
2023/7/25, 35, 18, 15, 5, 2, 3
2023/7/26, 32, 15, 13, 9, 3, 3
2023/7/27, 23, 18, 13, 3, 2, 2
2023/7/28, 32, 12, 16, 4, 1, 3
2023/7/29, 27, 12, 11, 5, 2, 3
2023/7/30, 37, 24, , 8, 5, 4
2023/7/31, 52, 25, , 8, 3, 4
2023/8/1, 48, 27, , 6, 3, 4
2023/8/2, 54, 45, , 4, 2, 6
2023/8/3, 57, 29, 22, 4, 2, 4
2023/8/4, 54, 28, 23, 5, 2, 4
2023/8/5, 56, 42, , 10, 2, 5
2023/8/6, 72, 39, , 14, 3, 5
2023/8/7, 76, 38, , 9, 2, 5
2023/8/8, 67, 40, , 8, 3, 6
2023/8/9, 77, 43, , 9, 3, 6
2023/8/10, 87, 52, , 10, 3, 7
2023/8/11, 99, 32, , 7, 2, 6
2023/8/12, 69, 43, , 9, 2, 5
2023/8/13, 69, 42, , 11, 2, 5
2023/8/14, 82, 32, 31, 9, 2, 6
2023/8/15, 58, 49, 34, 13, 2, 6
2023/8/16, 87, 36, 68, 13, 2, 6
2023/8/17, 77, 34, 50, 14, 4, 7
2023/8/18, 61, 24, 38, 9, 2, 7
2023/8/19, 62, 22, 30, 6, 2, 5
2023/8/20, 60, 25, 22, 6, 2, 6
2023/8/21, 67, 35, , 11, 2, 7
2023/8/22, 73, 33, , 14, 2, 7
2023/8/23, 62, 40, 116, 16, 2, 8
2023/8/24, 91, 34, 47, 17, 3, 6
2023/8/25, 73, 25, 33, 11, 3, 5
2023/8/26, 56, 47, , 6, 2, 4
2023/8/27, 34, 25, 28, 7, 2, 5
2023/8/28, 31, 21, 25, 11, 2, 7
2023/8/29, 37, 11, 39, 8, 3, 5
2023/8/30, 28, 30, 52, 11, 3, 5
2023/8/31, 45, 32, 53, 8, 3, 4
2023/9/1, 49, 38, 58, 7, 3, 6
2023/9/2, 67, 29, 36, 12, 3, 6
2023/9/3, 71, 31, 20, 12, 4, 6
2023/9/4, 70, 33, 29, 14, 4, 5
2023/9/5, 65, 38, 43, 10, 4, 4
2023/9/6, 64, 39, 59, 14, 3, 5
2023/9/7, 73, 40, 67, 17, 3, 5
2023/9/8, 74, 38, 83, 15, 2, 5
2023/9/9, 63, 36, 70, 12, 4, 4
2023/9/10, 61, 35, 55, 8, 4, 4
2023/9/11, 60, 34, 42, 7, 5, 3
2023/9/12, 60, 23, 42, 8, 3, 4
2023/9/13, 45, 27, 30, 13, 3, 6
2023/9/14, 55, 36, 60, 15, 4, 6
2023/9/15, 64, 42, 40, 15, 3, 6
2023/9/16, 80, 42, 96, 14, 3, 6
2023/9/17, 81, 33, 55, 8, 3, 5
2023/9/18, 71, 19, 37, 7, 3, 4
2023/9/19, 46, 27, 50, 6, 3, 4
2023/9/20, 53, 21, 41, 10, 3, 5
2023/9/21, 40, 37, 27, 17, 3, 6
2023/9/22, 59, 26, 39, 13, 4, 4
2023/9/23, 49, 41, 46, 13, 4, 6
2023/9/24, 67, 47, 78, 16, 4, 7
2023/9/25, 88, 43, 63, 19, 5, 7
2023/9/26, 75, 45, 75, 15, 4, 6
2023/9/27, 88, 42, 56, 15, 3, 6
2023/9/28, 82, 33, 51, 11, 2, 6
2023/9/29, 66, 39, 43, 9, 3, 9
2023/9/30, 86, 25, 68, 7, 3, 6
2023/4/1, 92, 62, 80, 27, 6, 6
2023/4/2, 112, 40, 55, 8, 2, 4
2023/4/3, 64, 29, 39, 5, 1, 3
2023/4/4, 59, 33, 32, 12, 3, 6
2023/4/5, 90, 36, 21, 15, 3, 6
2023/4/6, 85, 50, , 16, 3, 7
2023/4/7, 107, 46, , 16, 4, 4
2023/4/8, 69, 42, , 14, 3, 3
2023/4/9, 57, 36, , 10, 3, 4
2023/4/10, 68, 45, , 18, 3, 6
2023/4/11, 106, 151, , 15, 3, 4
2023/4/12, 135, 134, , 21, 3, 5
2023/4/13, 138, 72, , 28, 3, 5
2023/4/14, 130, 66, 51, 21, 4, 7
2023/4/15, 117, 69, 96, 20, 4, 6
2023/4/16, 108, 59, 68, 10, 3, 5
2023/4/17, 102, 46, 61, 8, 3, 4
2023/4/18, 86, 23, 38, 16, 2, 4
2023/4/19, 44, 43, 48, 13, 1, 3
2023/4/20, 70, 46, , 9, 2, 3
2023/4/21, 75, 72, 27, 11, 3, 3
2023/4/22, 71, 80, 30, 14, 4, 4
2023/4/23, 97, 29, , 8, 2, 3
